"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","chr","start","end"
"40089","MSTRG.2137",6060.715526,0.103368327,0.041547968,0.009928373,0.02905504,"11",46888923,46889156
"40123","MSTRG.2138",3247.359968,0.103617227,0.057058182,0.052136455,0.113169964,"11",46940028,46954166
"40148","MSTRG.2139",5646.841386,0.046267836,0.046090018,0.294889454,0.43766571,"11",46993921,46994496
"40159","MSTRG.214",10.72000073,-0.826873123,0.678135357,0.007310343,0.022550977,"1",61400839,61401156
"40161","MSTRG.2140",673.4113504,0.11592009,0.112367625,0.186594284,0.31133903,"11",47257945,47258084
"40166","MSTRG.2141",11824.91379,-0.325647399,0.10844403,0.000216,0.001161848,"11",47179782,47179956
"40241","MSTRG.2142",2427.272448,-0.027467711,0.051491106,0.573831894,0.702456921,"11",47387093,47388963
"40249","MSTRG.2143",5926.478952,-0.044257383,0.031180397,0.147850854,0.259513758,"11",47424950,47425050
"40276","MSTRG.2144",1400.430386,-0.908832258,0.208757578,1.15e-06,1.52e-05,"11",47475148,47475823
"40281","MSTRG.2145",16804.02221,0.09685376,0.040150557,0.012645568,0.035433156,"11",47661231,47661380
"40324","MSTRG.2146",1526.339045,-0.042160398,0.060100664,0.450708242,0.594673149,"11",47750174,47750296
"40333","MSTRG.2147",2737.823934,0.043425552,0.045961032,0.324332848,0.469405304,"11",47968597,47968720
"40341","MSTRG.2148",233.8428413,0.241973894,0.102963997,0.003906082,0.013356442,"11",48025955,48026449
"40343","MSTRG.2149",1060.04169,-0.159266405,0.082196471,0.025873839,0.064039344,"11",48044282,48044449
"40352","MSTRG.215",18.61566489,-0.245379602,0.427794657,0.143005474,0.25305327,"1",61401573,61401796
"40355","MSTRG.2150",7044.259428,0.212809424,0.06414261,0.00028,0.001451871,"11",48205104,48209777
"40369","MSTRG.2151",20963.58594,0.46590578,0.11654839,1.98e-06,2.38e-05,"11",48733935,48734127
"40397","MSTRG.2152",296.0895079,0.231325863,0.109885112,0.008181225,0.024767261,"11",48893425,48893490
"40403","MSTRG.2153",63.95185334,-3.436346754,0.437298816,7.89e-17,1.35e-14,"11",48977250,48977497
"40410","MSTRG.2154",26.37596604,-3.489534052,0.524508821,5.09e-13,4.22e-11,"11",48985068,48985373
"40412","MSTRG.2155",40471.05364,-0.183149251,0.089899935,0.016271653,0.043704582,"11",49079456,49079725
"40422","MSTRG.2156",944.4639531,-0.05730735,0.04089195,0.147258559,0.258822002,"11",49102404,49102509
"40440","MSTRG.2157",3093.486542,-0.149523279,0.052754153,0.002626921,0.009526906,"11",49174081,49211816
"40452","MSTRG.2158",13.19105309,-1.095937175,0.542520851,0.000989,0.004221675,"11",49325440,49325614
"40456","MSTRG.2159",1242.46573,0.280559318,0.083636156,0.000105,0.000634,"11",49431876,49432003
"40462","MSTRG.216",9.798162258,-0.308901309,0.484385925,0.09527258,0.182825363,"1",61402966,61403004
"40465","MSTRG.2160",810.085055,-1.697222046,0.258492661,1.92e-12,1.35e-10,"11",49498568,49498680
"40472","MSTRG.2161",1354.723354,-1.475015562,0.248256061,2.04e-10,8.57e-09,"11",49520841,49521212
"40474","MSTRG.2162",4274.317362,-0.023834265,0.049119297,0.610668808,0.732711425,"11",49610528,49610761
"40480","MSTRG.2163",6139.728781,0.053589276,0.045958555,0.223786848,0.356984318,"11",49659708,49659842
"40498","MSTRG.2164",16388.2623,0.044637981,0.048300586,0.33287213,0.478490666,"11",49724634,49724850
"40533","MSTRG.2165",1020.512096,-0.093781503,0.060732301,0.095854092,0.183709869,"11",49758258,49758415
"40540","MSTRG.2166",5610.136263,0.267227866,0.076215683,7.08e-05,0.000456,"11",49813926,49820215
"40551","MSTRG.2167",61.44397439,-0.25862332,0.155456894,0.016932394,0.045154923,"11",49986429,49986750
"40555","MSTRG.2168",10904.12008,-0.047922392,0.037679405,0.190721551,0.316125886,"11",49936614,49936763
"40616","MSTRG.2169",424.2200969,-0.507570269,0.368967404,0.011036777,0.031710024,"11",49999317,49999655
"40619","MSTRG.217",3900.836155,0.09585818,0.048660183,0.038629216,0.088774924,"1",61443208,61485659
"40623","MSTRG.2170",40.04194218,-0.312073839,0.155771938,0.004837648,0.015958085,"11",50031407,50035246
"40626","MSTRG.2171",940.1795892,-0.036380053,0.062726857,0.530262261,0.665435266,"11",50067350,50104570
"40633","MSTRG.2172",2405.432994,-0.070950356,0.049536256,0.132269119,0.237319819,"11",50125902,50127928
"40635","MSTRG.2173",3471.414584,-0.041785783,0.049123831,0.372026423,0.518232614,"11",50136444,50136624
"40639","MSTRG.2174",3173.151446,0.074717815,0.088871095,0.324025934,0.469003327,"11",50153912,50154166
"40649","MSTRG.2175",814.2857232,3.439318843,0.554986829,8.77e-12,5.24e-10,"11",50414576,50414813
"40662","MSTRG.2177",1892.471694,0.215813489,0.048857882,3.07e-06,3.4e-05,"11",50841113,50841361
"40675","MSTRG.2178",1.086720856,-0.009528082,0.386792757,0.941748302,0.964360817,"11",50888298,50888825
"40679","MSTRG.2179",8585.196605,-0.056053215,0.050332099,0.241252807,0.378314896,"11",50936754,50936923
"40685","MSTRG.218",1822.852977,0.208997358,0.085823175,0.004554745,0.015191902,"1",61512575,61512694
"40713","MSTRG.2180",703.9045363,-0.126834165,0.062498838,0.027688643,0.067615128,"11",50946225,50946278
"40723","MSTRG.2181",4015.41836,0.12348581,0.065032466,0.038148943,0.087961954,"11",51062079,51062225
"40731","MSTRG.2182",8779.443479,-0.181016149,0.059404297,0.000998,0.00425303,"11",51304053,51304273
"40750","MSTRG.2184",77.05189387,-0.838773868,0.365937516,0.000738,0.003301353,"11",51552432,51552608
"40759","MSTRG.2185",13070.25255,-0.165509367,0.068394638,0.00752271,0.023112961,"11",51623603,51623774
"40798","MSTRG.2186",19797.15661,0.017550041,0.063855712,0.765543964,0.85044401,"11",51803517,51803796
"40834","MSTRG.2187",594.1389548,-0.110182352,0.046689764,0.013543348,0.037530153,"11",52059210,52065738
"40838","MSTRG.2188",2652.476707,-0.003136656,0.039106507,0.934110328,0.959840599,"11",52167199,52167383
"40886","MSTRG.2189",1497.461938,0.06518306,0.049264977,0.164671818,0.282440099,"11",52202583,52203819
"40898","MSTRG.219",2062.028232,0.011420552,0.038101681,0.75771458,0.844953185,"1",61585642,61585792
"40904","MSTRG.2190",12564.94473,-0.062626991,0.102560575,0.450680613,0.594673149,"11",52244053,52244178
"40969","MSTRG.2191",23160.50218,0.160126122,0.086832922,0.031383595,0.075109474,"11",52405142,52405471
"40999","MSTRG.2192",344.9194172,0.106626311,0.067118658,0.081364959,0.161166171,"11",52474565,52475964
"41001","MSTRG.2193",5718.1066,-0.065482413,0.035733091,0.060068855,0.126811426,"11",52509248,52509408
"41018","MSTRG.2194",193.4554355,-0.023984783,0.148214216,0.805893261,0.878614951,"11",52824100,52824267
"41027","MSTRG.2195",198.7324869,-0.30000094,0.122085196,0.001553057,0.006149169,"11",53055836,53057287
"41029","MSTRG.2196",599.2743329,-0.431332046,0.240421153,0.004580055,0.015252305,"11",53059924,53060088
"41043","MSTRG.2197",369.7164841,-0.163668187,0.194213662,0.154244097,0.268623981,"11",53086435,53086533
"41057","MSTRG.2198",298.3791554,-0.32199009,0.089740634,2.64e-05,0.000199,"11",53101473,53102924
"41059","MSTRG.2199",3174.48974,0.077671199,0.039853094,0.044136707,0.09876548,"11",53107071,53107265
"41066","MSTRG.22",69.88343282,-0.356194,0.21057853,0.008127206,0.024640622,"1",10064316,10064481
"41072","MSTRG.220",123.0439141,-0.162939054,0.28603485,0.225451922,0.359202736,"1",61854077,61854350
"41088","MSTRG.2200",1909.300069,-0.249173075,0.077660311,0.000261,0.001369631,"11",53124432,53124491
"41109","MSTRG.2201",578.9269898,0.15206689,0.191114821,0.179464893,0.301918652,"11",53154732,53155067
"41120","MSTRG.2202",3952.962917,0.166842522,0.06380834,0.004330533,0.01457227,"11",53347599,53347700
"41134","MSTRG.2203",13869.96121,0.204188961,0.086728562,0.005956714,0.019081899,"11",53483384,53483476
"41143","MSTRG.2204",462.3188307,2.100345733,0.841394802,7.8e-05,0.000494,"11",53762623,53770123
"41146","MSTRG.2205",805.8613152,0.020538836,0.150340963,0.834026272,0.895689464,"11",53820855,53821049
"41151","MSTRG.2206",495.9689192,0.109183864,0.06472758,0.065917888,0.13655815,"11",53884147,53890694
"41154","MSTRG.2207",1344.477259,0.115815164,0.046649028,0.009377283,0.027694334,"11",53930732,53930873
"41169","MSTRG.2208",4372.973638,-0.141893715,0.103860332,0.090858843,0.17606707,"11",54018841,54019579
"41187","MSTRG.2209",2821.097031,-0.077944045,0.073870737,0.238509874,0.375111196,"11",54125884,54125981
"41202","MSTRG.221",1216.895932,0.059793447,0.052264363,0.226750471,0.360602776,"1",61943195,61943263
"41221","MSTRG.2210",1544.02115,-0.447210245,0.171106006,0.000385,0.00190762,"11",54235381,54235860
"41240","MSTRG.2211",1994.481651,-0.375595422,0.13044408,0.000219,0.001174268,"11",54316576,54317397
"41253","MSTRG.2212",2518.780611,0.216426498,0.049900689,4.39e-06,4.56e-05,"11",54406397,54406607
"41284","MSTRG.2213",2377.732893,-0.076492207,0.042083811,0.059550823,0.125981333,"11",54455276,54455436
"41299","MSTRG.2214",3683.692704,0.035225221,0.049944055,0.458501317,0.601136123,"11",55538746,55539011
"41327","MSTRG.2215",3943.510608,0.08646213,0.034153816,0.009526521,0.0280475,"11",55580497,55580598
"41338","MSTRG.2216",3631.552392,-0.013163635,0.040785326,0.738698221,0.830660931,"11",55618820,55618957
"41348","MSTRG.2217",3625.202634,-0.157757693,0.050827487,0.001030676,0.004366589,"11",55815555,55815727
"41358","MSTRG.2218",8913.722515,0.374214153,0.111098428,3.8e-05,0.000269,"11",55847548,55850041
"41375","MSTRG.2219",2829.12234,0.128723838,0.051995267,0.008778939,0.026304097,"11",55850255,55976102
"41443","MSTRG.222",154.1703817,0.033550294,0.071003941,0.601036187,0.724777605,"1",61967064,61967265
"41446","MSTRG.2220",4098.253788,0.037579803,0.049594354,0.426083362,0.571117409,"11",55985568,55985907
"41462","MSTRG.2221",1970.806326,0.094473646,0.046755156,0.034573596,0.081291938,"11",56055121,56055319
"41476","MSTRG.2222",2121.048815,-0.043244806,0.035985444,0.217513801,0.349508984,"11",56198244,56198468
"41479","MSTRG.2223",15.39374676,-0.072871602,0.189764743,0.498485285,0.637347627,"11",56096852,56097001
"41508","MSTRG.2224",9173.371059,0.040013925,0.028292013,0.15071549,0.263534926,"11",56154345,56154459
"41556","MSTRG.2225",6045.75142,-0.046963372,0.025876199,0.065870081,0.136506226,"11",56252403,56252514
"41565","MSTRG.2226",1630.080117,0.168046377,0.048112833,0.000238,0.001265287,"11",56268030,56268283
"41576","MSTRG.2227",5760.842133,-0.143410335,0.063356348,0.013762372,0.038051836,"11",57886843,57887186
"41579","MSTRG.2228",596.8601569,-0.188660837,0.083320928,0.008897491,0.026589936,"11",58464039,58464878
"41581","MSTRG.2229",5618.871344,0.149133352,0.042590017,0.000271,0.001414684,"11",58878937,58879160
"41602","MSTRG.223",77.55683557,-7.14e-05,0.12456091,0.999376881,0.999515702,"1",62070724,62070918
"41608","MSTRG.2230",2864.557978,-0.21707876,0.073047676,0.000853,0.003736792,"11",58960594,58969287
"41618","MSTRG.2231",6287.310347,-0.023176596,0.038854686,0.538794809,0.672625432,"11",59013087,59013286
"41649","MSTRG.2233",2328.755253,0.292254648,0.066804291,1.35e-06,1.74e-05,"11",59063443,59067007
"41656","MSTRG.2234",2544.867649,1.165592811,0.326999383,1.96e-05,0.000157,"11",59961826,59962010
"41681","MSTRG.2235",1646.602825,1.007720288,0.251102096,4.54e-06,4.69e-05,"11",60082708,60083249
"41685","MSTRG.2236",25786.66883,1.050509866,0.734002354,0.003148986,0.011129788,"11",60092210,60092463
"41705","MSTRG.2237",1344.300653,0.050600912,0.050020444,0.287472156,0.429551796,"11",60176381,60176647
"41712","MSTRG.2238",8903.724092,0.247219821,0.090492344,0.00124717,0.005115306,"11",60339457,60339579
"41724","MSTRG.2239",4610.533733,-0.201097806,0.102300887,0.015766212,0.042560301,"11",60483416,60483591
"41747","MSTRG.224",61835.60056,-0.187497168,0.077443177,0.006001865,0.019180603,"1",62404805,62405101
"41759","MSTRG.2240",1167.449757,0.028909619,0.048232372,0.530117567,0.665357552,"11",60951209,60951379
"41766","MSTRG.2241",916.2958039,-0.009942453,0.061754982,0.862062466,0.913299969,"11",60982332,60982444
"41772","MSTRG.2242",2991.619749,-0.709318666,0.11959113,2.76e-10,1.12e-08,"11",61003201,61003332
"41783","MSTRG.2243",26.49429369,-0.235052572,0.169263423,0.036135583,0.084229152,"11",61015493,61015861
"41785","MSTRG.2244",140.3441928,-0.10978964,0.129453567,0.244438804,0.382006911,"11",61020629,61020749
"41788","MSTRG.2245",2033.729276,0.18082181,0.074463548,0.006315383,0.019972212,"11",61334514,61334597
"41792","MSTRG.2246",277.467525,-0.115528153,0.103123851,0.166301342,0.284658041,"11",61755088,61755755
"41797","MSTRG.2247",5231.085848,-0.351457207,0.100648441,2.85e-05,0.000212,"11",62293852,62293921
"41804","MSTRG.2248",81.29940705,3.061918285,0.676032263,4.61e-08,9.54e-07,"11",62323928,62324321
"41809","MSTRG.2249",362.804772,-0.24442209,0.078577952,0.000387,0.00191729,"11",62387775,62387864
"41817","MSTRG.225",5774.590499,-0.097415026,0.04989626,0.039891964,0.091065481,"1",62539717,62539864
"41842","MSTRG.2250",454.8332319,0.551571514,0.30233696,0.003227214,0.011356345,"11",62528707,62528959
"41853","MSTRG.2251",710.5178325,0.297007018,0.276704716,0.045058823,0.1004793,"11",62542903,62543094
"41863","MSTRG.2252",936.7893877,0.277170384,0.204314732,0.028059335,0.068415396,"11",62597814,62598392
"41882","MSTRG.2255",1.226385679,0.039576882,0.356233366,0.762626379,0.848576483,"11",62755816,62756115
"41884","MSTRG.2257",270.9465509,-0.237135117,0.204812037,0.054372327,0.117184755,"11",62902893,62903071
"41904","MSTRG.2258",2923.853513,0.009708675,0.042021274,0.810891643,0.881568452,"11",63038950,63039019
"41911","MSTRG.2259",314.6004501,-1.377298173,0.345303403,3.55e-06,3.81e-05,"11",63205738,63205834
"41915","MSTRG.226",7297.873082,0.082100861,0.084875197,0.263032319,0.403072209,"1",62660125,62660226
"41978","MSTRG.2260",6124.948064,-0.113523733,0.096700185,0.156630694,0.272157153,"11",63244116,63244277
"41984","MSTRG.2261",5994.659391,0.139136514,0.043569385,0.000883,0.003839659,"11",63292062,63292241
"42000","MSTRG.2262",272.5893923,0.018163301,0.06696398,0.766663359,0.851212864,"11",63323255,63324962
"42006","MSTRG.2263",854.1399079,0.063106625,0.116874139,0.478990483,0.619416793,"11",63495250,63495378
"42017","MSTRG.2264",3811.382433,-1.011553992,0.190093972,1.31e-08,3.27e-07,"11",63504160,63504352
"42027","MSTRG.2265",2210.01365,-0.073206565,0.061731395,0.200139944,0.328068749,"11",63688196,63688346
"42032","MSTRG.2266",983.9597549,0.018577591,0.05362062,0.713691981,0.810935666,"11",63692661,63692793
"42043","MSTRG.2267",244.0601795,-0.449060963,0.168399851,0.000322,0.00163993,"11",63735726,63735782
"42050","MSTRG.2268",4306.522781,-0.179328275,0.065899244,0.002808312,0.010103389,"11",63822003,63822161
"42057","MSTRG.2269",6263.410054,-0.322277148,0.197263159,0.011313947,0.032361794,"11",63873556,63873705
"42071","MSTRG.227",5392.609804,0.375266925,0.11643559,6.5e-05,0.000424,"1",63136993,63137160
"42074","MSTRG.2270",5117.207866,0.092345789,0.038316656,0.013001906,0.03628558,"11",63898752,63898989
"42131","MSTRG.2271",3935.727898,0.034126606,0.043549776,0.415758602,0.561350924,"11",63947228,63947486
"42152","MSTRG.2272",128.0646755,0.256478793,0.264794892,0.068284577,0.140339951,"11",63963891,63964538
"42154","MSTRG.2273",5584.367218,0.085406754,0.036298554,0.015649242,0.042280038,"11",63986352,63986399
"42168","MSTRG.2274",362.232723,-0.341957875,0.085670154,4.05e-06,4.27e-05,"11",64033774,64034223
"42170","MSTRG.2275",517.674717,-0.30172907,0.077202913,9.22e-06,8.41e-05,"11",64034243,64034379
"42175","MSTRG.2276",1588.751998,0.04152634,0.093908788,0.597276182,0.721759222,"11",64056369,64056474
"42209","MSTRG.2277",136.9517607,0.130676865,0.164872156,0.215257283,0.347027635,"11",64285578,64285669
"42218","MSTRG.2278",592.8386454,0.139962416,0.080906611,0.047753109,0.105308299,"11",64315545,64317118
"42220","MSTRG.2279",8640.885167,-0.053073227,0.052488084,0.28520486,0.427315603,"11",64334794,64335029
"42239","MSTRG.228",712.3969811,-0.031705039,0.094531496,0.687920505,0.790648787,"1",63153344,63156884
"42241","MSTRG.2280",9308.737718,0.199231429,0.063838269,0.000644,0.002949715,"11",64364334,64364373
"42253","MSTRG.2281",959.291756,-0.340962058,0.139762369,0.001144035,0.004768939,"11",64435873,64435940
"42258","MSTRG.2282",4673.254217,-0.016651787,0.04508933,0.700586751,0.801020584,"11",64456386,64494887
"42369","MSTRG.2283",3321.508318,0.004213333,0.054697622,0.934837168,0.960280602,"11",64539021,64539242
"42389","MSTRG.2284",3069.024334,0.121332921,0.039813053,0.001628449,0.006384346,"11",64567307,64567372
"42402","MSTRG.2285",2617.728614,0.052088986,0.043227063,0.210936838,0.341466218,"11",64602243,64602368
"42413","MSTRG.2286",1080.820263,-0.029479294,0.065514179,0.6238399,0.743245492,"11",64622711,64623022
"42416","MSTRG.2287",10383.1882,0.174306519,0.078884096,0.011839504,0.033613905,"11",64631414,64632678
"42492","MSTRG.2288",6673.465378,0.007458734,0.037946351,0.83972521,0.899773537,"11",64716153,64716262
"42530","MSTRG.2289",7995.683721,-0.263176964,0.061003766,2.64e-06,3.02e-05,"11",64887106,64887276
"42543","MSTRG.229",122.8576563,0.811682638,0.302149568,0.000269,0.001406364,"1",64901799,64911355
"42546","MSTRG.2290",3376.390685,-0.048933084,0.070445964,0.442680667,0.587673139,"11",64934212,64934709
"42548","MSTRG.2291",1150.537631,0.044630139,0.052583349,0.36966414,0.516059741,"11",65158143,65158279
"42559","MSTRG.2292",754.8814457,-0.028733032,0.055319999,0.580849168,0.707706345,"11",65159746,65159960
"42565","MSTRG.2293",30306.118,-0.153780504,0.086478984,0.038214394,0.088024502,"11",65284258,65284489
"42580","MSTRG.2294",2018.825964,2.507774385,0.56341624,6.19e-08,1.24e-06,"11",65645346,65645601
"42589","MSTRG.2295",7584.606032,-2.435162084,0.398686679,6.99e-12,4.3e-10,"11",66461205,66461281
"42604","MSTRG.2296",3672.300758,0.453127297,0.131620116,1.98e-05,0.000158,"11",66593123,66593250
"42610","MSTRG.2297",9439.90476,0.147449599,0.046128672,0.00082,0.003609398,"11",66618217,66620086
"42615","MSTRG.2298",14581.73957,-0.090100834,0.063424991,0.123016735,0.224120462,"11",66651095,66654381
"42629","MSTRG.2299",2254.468705,-0.447276439,0.145986688,8.28e-05,0.00052,"11",66783496,66783853
"42642","MSTRG.23",15.17438257,-0.071348292,0.198117226,0.513618351,0.650591338,"1",10151021,10151176
"42644","MSTRG.230",2380.047905,-0.027434985,0.047009426,0.541951162,0.675202695,"1",64999486,65009018
"42651","MSTRG.2300",539.1073092,-0.174209158,0.093274191,0.025946861,0.064131228,"11",66799195,66805417
"42653","MSTRG.2301",2983.272806,0.073226701,0.055049458,0.15722439,0.272868495,"11",66828508,66841895
"42655","MSTRG.2302",42.27532921,0.228730024,0.257330902,0.092300977,0.178217257,"11",66969546,66969680
"42659","MSTRG.2303",4496.364948,0.057626689,0.047545115,0.20465356,0.333747838,"11",67017800,67018067
"42670","MSTRG.2304",2177.297157,-0.347346254,0.182393855,0.004925104,0.016209994,"11",67025790,67025937
"42724","MSTRG.2305",1020.320203,-0.340733231,0.184628363,0.005973671,0.019105765,"11",67070540,67070824
"42738","MSTRG.2306",2000.519096,-0.96668412,0.184578952,2.02e-08,4.69e-07,"11",67097538,67097655
"42753","MSTRG.2307",4790.856713,0.040354904,0.043566223,0.336022156,0.481898512,"11",67190366,67190595
"42760","MSTRG.2308",24.04589698,-0.108472324,0.238101409,0.365064153,0.511503394,"11",67116764,67116890
